sample,date,time,category,taxon,count,subsample,v1_ml,sub1_ml,v2_ml,sub2_ml
DI_SAV_1,2018-06-05,09:05,MICROZOOPLANKTON & NAUPLII,Rotifers,13.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,MICROZOOPLANKTON & NAUPLII,Copepod nauplii,388.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,MICROZOOPLANKTON & NAUPLII,Ostracods,1.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CYCLOPOIDS,Cyclopoid copepodid,3.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CYCLOPOIDS,Eucyclops,3.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CALANOIDS,Calanoid copepodid,150.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CALANOIDS,Eurytemora affinis adult,2.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CALANOIDS,Pseudodiaptomus forbesi adult,38.0,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Alona,1,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Bosmina,2,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Camptocercus,2,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Ceriodaphnia,1,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Eurycercus,2,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,CLADOCERA,Sida,7,1.0,30,1,30.0,0.4
DI_SAV_1,2018-06-05,09:05,HARPACTICOIDS,Harpacticoids,8,1.0,30,1,30.0,0.4
